KmlID,LONGITUDE,LATITUDE,MYID,SBBMNUM
501,104.7467873,31.4547166,348.0,0.0
502,104.7148296,31.4547193,,0.0
503,104.6076809,31.4547207,,0.0
504,104.7322593,31.4547285,,0.0
505,104.7713105,31.4547416,572.0,3.0
506,104.7320955,31.4547506,275.0,3.0
507,104.6079542,31.4547561,,0.0
508,104.6393037,31.4547769,,0.0
509,104.7121821,31.4547893,,0.0
510,104.7321453,31.4548075,,0.0
511,104.6393061,31.4548333,,0.0
512,104.6078521,31.4548378,,0.0
513,104.7494448,31.4548454,,0.0
514,104.6359695,31.4548737,,0.0
515,104.635842,31.4548775,,0.0
516,104.7469401,31.4549063,,0.0
517,104.7164662,31.4549076,,0.0
518,104.6901562,31.4549289,,0.0
519,104.6358442,31.4549339,295.0,0.0
520,104.6307424,31.4549375,,0.0
521,104.7590149,31.4549689,,0.0
522,104.6901211,31.4549768,315.0,0.0
523,104.630395,31.4549854,338.0,0.0
524,104.7343962,31.4550021,456.0,0.0
525,104.7467157,31.455017,412.0,0.0
526,104.7276334,31.4550175,,0.0
527,104.7478051,31.4550384,,0.0
528,104.7164903,31.4550395,,0.0
529,104.7479266,31.455056,172.0,0.0
530,104.7625475,31.4551502,,0.0
531,104.7042279,31.4552094,554.0,0.0
532,104.7600397,31.4552442,,0.0
533,104.6966922,31.4552998,,0.0
534,104.760545,31.4553741,,0.0
535,104.7310612,31.4554387,,0.0
536,104.7647287,31.4554406,,0.0
537,104.7629712,31.4554499,491.0,0.0
538,104.7075175,31.4554811,522.0,0.0
539,104.7311297,31.4554993,370.0,0.0
540,104.764606,31.4555078,,0.0
541,104.7203777,31.4555149,534.0,0.0
542,104.7599146,31.4555286,,0.0
543,104.762871,31.4555423,,0.0
544,104.7628281,31.455575,,0.0
545,104.7644143,31.4556128,,0.0
546,104.7650394,31.4556205,,0.0
547,104.761511,31.4556223,,0.0
548,104.6288472,31.455662,,0.0
549,104.7086728,31.4557141,,0.0
550,104.7386257,31.4557204,36.0,0.0
551,104.7635425,31.4557702,,0.0
552,104.7649772,31.4557948,,0.0
553,104.7298917,31.4558383,,0.0
554,104.7624021,31.4558513,,0.0
555,104.7293585,31.455857,,0.0
556,104.7288797,31.4558793,,0.0
557,104.6992619,31.4559195,,0.0
558,104.7637422,31.4559809,,0.0
559,104.7294568,31.4559881,,0.0
560,104.6868803,31.4560307,,0.0
561,104.7181249,31.4560577,,0.0
562,104.7292964,31.4560715,185.0,3.0
563,104.7197065,31.4561005,,0.0
564,104.7120729,31.4561451,,0.0
565,104.7121097,31.4561519,499.0,4.0
566,104.7200282,31.4561757,,0.0
567,104.7291838,31.4561796,,0.0
568,104.7612745,31.4561837,,0.0
569,104.7575568,31.4561979,372.0,0.0
570,104.7067264,31.4562058,351.0,2.0
571,104.6512922,31.4562061,,0.0
572,104.7292466,31.456221,,0.0
573,104.7188687,31.4562578,,0.0
574,104.6489919,31.4562747,,0.0
575,104.7493805,31.4563417,,0.0
576,104.7544016,31.4563825,,0.0
577,104.7479287,31.4563829,461.0,0.0
578,104.7615309,31.4563901,,0.0
579,104.7214208,31.4563909,493.0,0.0
580,104.7528573,31.4564017,148.0,0.0
581,104.7527593,31.4564085,,0.0
582,104.7612366,31.456416,,0.0
583,104.7199142,31.456453,,0.0
584,104.7504373,31.4564745,669.0,1.0
585,104.7620748,31.4565018,,0.0
586,104.7637667,31.4565201,,0.0
587,104.7217082,31.4565215,,0.0
588,104.7141402,31.4565294,464.0,0.0
589,104.6551628,31.4565543,,0.0
590,104.7252373,31.4565656,,0.0
591,104.7254402,31.4565811,321.0,0.0
592,104.6279764,31.4566573,,0.0
593,104.737794,31.4567233,28.0,0.0
594,104.6811144,31.4567249,312.0,0.0
595,104.7598184,31.4567557,,0.0
596,104.7212613,31.4568118,,0.0
597,104.7612456,31.456833,,0.0
598,104.7615336,31.4568405,,0.0
599,104.7620673,31.4568543,,0.0
600,104.7159895,31.4568731,431.0,3.0
601,104.747842,31.4569296,,0.0
602,104.6448175,31.4569299,,0.0
603,104.7479347,31.4569697,183.0,0.0
604,104.6406704,31.4570225,,0.0
605,104.6393904,31.4570602,,0.0
606,104.7604706,31.4570612,,0.0
607,104.7413056,31.4570992,,0.0
608,104.7173324,31.457132,430.0,0.0
609,104.761531,31.45714,,0.0
610,104.6151688,31.4571493,,0.0
611,104.636088,31.4571574,,0.0
612,104.7261651,31.4571857,,0.0
613,104.7177184,31.4572065,328.0,0.0
614,104.6959606,31.4572963,314.0,0.0
615,104.7183374,31.4573221,,0.0
616,104.6959463,31.4573515,,0.0
617,104.6327342,31.4575214,,0.0
618,104.7624159,31.4575283,,0.0
619,104.7333156,31.4575323,309.0,4.0
620,104.7194697,31.4575337,463.0,0.0
621,104.6987484,31.4575508,,0.0
622,104.7375032,31.4575561,,0.0
623,104.7377104,31.4575999,37.0,6.0
624,104.743827,31.4576138,,0.0
625,104.6124199,31.4576314,719.0,4.0
626,104.7209016,31.4576315,498.0,0.0
627,104.7617344,31.4576714,,0.0
628,104.7544979,31.4577645,,0.0
629,104.7529889,31.4577686,297.0,0.0
630,104.7567207,31.4577746,,0.0
631,104.7528909,31.4577754,,0.0
632,104.7576401,31.4577788,434.0,1.0
633,104.7628297,31.4578721,,0.0
634,104.7604585,31.4578742,,0.0
635,104.7436529,31.4578942,552.0,0.0
636,104.7437409,31.4579265,,0.0
637,104.6513871,31.457985,,0.0
638,104.7629524,31.4579983,490.0,0.0
639,104.7138759,31.4580392,,0.0
640,104.6490673,31.4581189,,0.0
641,104.7608157,31.458125,,0.0
642,104.7604549,31.4581332,,0.0
643,104.7434971,31.458201,,0.0
644,104.6446915,31.4582607,,0.0
645,104.7372554,31.4583295,,0.0
646,104.7289427,31.4583308,313.0,0.0
647,104.7155986,31.4583466,394.0,0.0
648,104.6407223,31.4583557,,0.0
649,104.7373935,31.4583621,35.0,0.0
650,104.7069913,31.4584017,,0.0
651,104.6360854,31.4584666,,0.0
652,104.7190598,31.4585114,,0.0
653,104.707038,31.4585501,268.0,6.0
654,104.6923315,31.4585564,524.0,0.0
655,104.6322879,31.4585769,,0.0
656,104.7461018,31.4585816,,0.0
657,104.680899,31.4585878,,0.0
658,104.6810491,31.4585884,,0.0
659,104.6835425,31.4585977,,0.0
660,104.6924024,31.4586407,,0.0
661,104.7173281,31.458667,,0.0
662,104.6771691,31.4586844,,0.0
663,104.6808936,31.4586915,,0.0
664,104.6810545,31.4586921,,0.0
665,104.6835421,31.4587014,,0.0
666,104.6868394,31.4587076,,0.0
667,104.6146518,31.4587127,,0.0
668,104.6922765,31.4587177,,0.0
669,104.6148665,31.4587488,,0.0
670,104.7228347,31.4587661,,0.0
671,104.6146533,31.4587982,303.0,0.0
672,104.6148271,31.4588268,,0.0
673,104.7097852,31.4588268,684.0,2.0
674,104.7029151,31.4588281,523.0,0.0
675,104.6539925,31.4588288,,0.0
676,104.7246599,31.458853,,0.0
677,104.7485061,31.4588585,665.0,2.0
678,104.7479535,31.4588631,182.0,0.0
679,104.720345,31.4588997,,0.0
680,104.7604434,31.4589158,,0.0
681,104.6146542,31.4589227,,0.0
682,104.6148256,31.4589338,,0.0
683,104.7098034,31.4589708,566.0,0.0
684,104.7329261,31.4589732,453.0,0.0
685,104.6216572,31.4590136,,0.0
686,104.7461361,31.4590224,,0.0
687,104.6217859,31.4590379,,0.0
688,104.6216461,31.4590849,,0.0
689,104.6217648,31.4591116,,0.0
690,104.7188064,31.4591156,,0.0
691,104.7118255,31.4591206,,0.0
692,104.6216296,31.4591404,574.0,4.0
693,104.6216239,31.4591808,,0.0
694,104.6217372,31.4592064,,0.0
695,104.7202102,31.4592067,,0.0
696,104.6216117,31.4592205,,0.0
697,104.745879,31.459232,,0.0
698,104.621725,31.4592461,,0.0
699,104.7118429,31.4592645,575.0,5.0
700,104.7041149,31.4593654,,0.0
701,104.7135706,31.4593719,,0.0
702,104.6223095,31.4593741,656.0,2.0
703,104.7598143,31.459383,450.0,0.0
704,104.7497668,31.4594534,708.0,1.0
705,104.7010048,31.4594628,352.0,0.0
706,104.7041638,31.459485,738.0,0.0
707,104.7369264,31.4595022,,0.0
708,104.7135879,31.4595158,579.0,0.0
709,104.7370435,31.4595212,,0.0
710,104.7146667,31.4595298,,0.0
711,104.7037024,31.459544,,0.0
712,104.7368022,31.4595887,,0.0
713,104.7368998,31.4596034,,0.0
714,104.73701,31.459624,,0.0
715,104.7370897,31.4596343,,0.0
716,104.7152288,31.4596543,564.0,0.0
